Marital_status,Application_order,Course,Previous_qualification,Mother's_qualification,Father's_qualification,Admission_grade,Educational_special_needs,Gender,Scholarship_holder,Age_at_enrollment,Unemployment_rate,Inflation_rate,GDP,Target
single,1,Management,1,19,19,120,no,male,no,21,12.7,3.7,-1.7,Dropout
single,1,Advertising and Marketing Management,42,1,19,114.2,no,male,yes,23,8.9,1.4,3.51,Graduate
single,1,Social Service (evening attendance),38,38,37,95.5,no,male,no,29,11.1,0.6,2.02,Graduate
single,1,Nursing,1,1,1,120,no,male,no,20,12.7,3.7,-1.7,Graduate
single,1,Social Service,1,1,19,111.1,no,male,no,18,15.5,2.8,-4.06,Graduate
single,1,Journalism and Communication,1,1,38,128.6,no,male,no,19,9.4,-0.8,-3.12,Graduate
single,1,Oral Hygiene,3,1,37,130,no,male,no,23,10.8,1.4,1.74,Dropout
single,1,Animation and Multimedia Design,1,38,1,111.1,no,male,no,21,13.9,-0.3,0.79,Dropout
single,1,Management,1,1,1,122.7,no,male,no,18,15.5,2.8,-4.06,Enrolled
single,1,Animation and Multimedia Design,1,37,19,134.4,no,male,yes,18,10.8,1.4,1.74,Graduate
single,5,Communication Design,1,19,37,131,no,male,no,21,9.4,-0.8,-3.12,Dropout
single,1,Social Service,1,1,1,125,no,male,no,22,11.1,0.6,2.02,Dropout
single,1,Oral Hygiene,1,3,19,106,no,male,no,21,8.9,1.4,3.51,Graduate
single,1,Nursing,1,38,19,128,no,male,no,32,16.2,0.3,-0.92,Dropout
single,1,Agronomy,3,1,19,120,no,male,no,27,15.5,2.8,-4.06,Graduate
single,1,Nursing,1,19,38,134.8,no,male,no,18,7.6,2.6,0.32,Graduate
single,1,Communication Design,1,1,1,112,no,male,yes,24,15.5,2.8,-4.06,Graduate
single,1,Equinculture,1,19,37,116.1,no,male,no,22,12.7,3.7,-1.7,Dropout
single,1,Equinculture,1,2,3,120,no,male,no,22,10.8,1.4,1.74,Dropout
single,3,Management,1,37,37,119.7,no,male,no,19,13.9,-0.3,0.79,Graduate
single,6,Informatics Engineering,1,37,13,117.1,no,male,no,19,7.6,2.6,0.32,Dropout
single,2,Veterinary Nursing,1,1,19,112.4,no,male,no,21,10.8,1.4,1.74,Enrolled
single,2,Nursing,1,1,1,131,no,female,yes,18,9.4,-0.8,-3.12,Graduate
single,2,Tourism,1,3,19,130.9,no,female,no,18,9.4,-0.8,-3.12,Graduate
single,1,Animation and Multimedia Design,1,19,19,134.9,no,female,no,20,16.2,0.3,-0.92,Dropout
single,1,Social Service,1,1,19,127.1,no,female,no,19,13.9,-0.3,0.79,Graduate
single,5,Journalism and Communication,1,38,38,110.2,no,female,no,19,8.9,1.4,3.51,Graduate
single,1,Tourism,1,12,1,108.7,no,female,yes,18,12.4,0.5,1.79,Graduate
single,1,Equinculture,1,1,1,138,no,female,no,20,16.2,0.3,-0.92,Enrolled
single,1,Communication Design,39,12,37,147.7,no,female,yes,22,12.4,0.5,1.79,Graduate
married,1,Oral Hygiene,19,37,38,123,no,female,no,31,12.4,0.5,1.79,Graduate
single,1,Basic Education,1,19,19,142.8,no,female,yes,19,16.2,0.3,-0.92,Graduate
single,2,Animation and Multimedia Design,1,1,3,138.3,no,female,no,18,12.4,0.5,1.79,Enrolled
single,2,Tourism,1,38,38,125.2,no,female,yes,18,8.9,1.4,3.51,Graduate
single,1,Veterinary Nursing,1,12,1,141.8,no,female,no,21,7.6,2.6,0.32,Graduate
single,5,Nursing,1,38,1,130.6,no,female,yes,18,13.9,-0.3,0.79,Graduate
single,1,Management,39,2,37,130,no,male,no,25,15.5,2.8,-4.06,Dropout
single,1,Informatics Engineering,1,1,3,100,no,male,no,21,11.1,0.6,2.02,Dropout
single,2,Nursing,1,38,37,119,no,female,yes,19,10.8,1.4,1.74,Graduate
single,2,Journalism and Communication,1,38,1,124.3,no,female,no,19,10.8,1.4,1.74,Enrolled
single,1,Tourism,1,11,34,122.2,no,female,no,22,7.6,2.6,0.32,Dropout
single,1,Management,1,38,1,150,no,male,no,19,12.4,0.5,1.79,Graduate
single,1,Social Service (evening attendance),19,37,37,135.5,no,female,no,58,11.1,0.6,2.02,Dropout
single,2,Social Service,1,19,37,127.3,no,female,yes,19,10.8,1.4,1.74,Graduate
single,1,Advertising and Marketing Management,1,37,37,127,no,male,no,23,9.4,-0.8,-3.12,Graduate
single,2,Journalism and Communication,1,37,37,126.9,no,female,yes,19,9.4,-0.8,-3.12,Enrolled
single,3,Nursing,1,19,1,127.5,no,female,no,18,13.9,-0.3,0.79,Graduate
single,2,Veterinary Nursing,1,19,19,122,no,female,no,20,7.6,2.6,0.32,Graduate
single,5,Veterinary Nursing,1,19,19,115.8,no,female,no,18,12.7,3.7,-1.7,Dropout
single,1,Advertising and Marketing Management,1,3,19,121.6,no,female,no,18,8.9,1.4,3.51,Graduate
single,4,Management,1,19,19,116.4,no,female,yes,18,11.1,0.6,2.02,Graduate
single,1,Equinculture,1,38,38,120,no,female,no,24,11.1,0.6,2.02,Dropout
single,4,Basic Education,1,37,37,127.3,no,female,no,18,10.8,1.4,1.74,Dropout
single,3,Management,1,1,38,123.5,no,female,yes,19,9.4,-0.8,-3.12,Enrolled
single,3,Social Service,1,19,38,125.6,no,female,yes,19,8.9,1.4,3.51,Graduate
single,1,Tourism,1,38,38,118.5,no,female,no,18,7.6,2.6,0.32,Graduate
single,2,Equinculture,1,19,37,129.5,no,female,no,18,12.7,3.7,-1.7,Enrolled
single,1,Animation and Multimedia Design,1,19,19,134.6,no,female,yes,19,10.8,1.4,1.74,Graduate
single,1,Veterinary Nursing,1,4,4,140,no,female,no,22,13.9,-0.3,0.79,Graduate
single,1,Tourism,1,2,37,133.2,no,female,no,19,10.8,1.4,1.74,Enrolled
widower,1,Social Service,1,37,37,133.5,no,female,yes,21,12.7,3.7,-1.7,Enrolled
single,1,Journalism and Communication,1,19,38,117.9,no,female,yes,21,8.9,1.4,3.51,Graduate
single,3,Nursing,1,38,38,128,no,female,yes,18,10.8,1.4,1.74,Graduate
single,5,Basic Education,1,1,12,113.2,no,female,no,20,10.8,1.4,1.74,Dropout
single,3,Tourism,1,37,38,122,no,female,yes,18,7.6,2.6,0.32,Enrolled
single,3,Communication Design,1,1,38,156.9,no,female,no,19,12.7,3.7,-1.7,Graduate
single,2,Nursing,1,1,38,125.1,no,female,yes,18,11.1,0.6,2.02,Enrolled
single,1,Management,1,41,1,100,no,male,no,26,11.1,0.6,2.02,Dropout
single,1,Informatics Engineering,1,1,3,160,no,female,no,19,8.9,1.4,3.51,Enrolled
married,1,Social Service (evening attendance),1,37,37,101,no,female,no,35,15.5,2.8,-4.06,Graduate
single,1,Advertising and Marketing Management,1,1,1,121.5,no,female,yes,19,12.4,0.5,1.79,Graduate
single,1,Veterinary Nursing,1,38,37,126.8,no,male,no,18,10.8,1.4,1.74,Graduate
single,5,Advertising and Marketing Management,1,19,19,132.9,no,male,no,19,7.6,2.6,0.32,Graduate
single,1,Animation and Multimedia Design,1,1,1,134.3,no,male,no,25,12.4,0.5,1.79,Graduate
single,6,Tourism,1,1,1,120.5,no,male,no,18,11.1,0.6,2.02,Graduate
single,1,Agronomy,1,1,4,144.1,no,male,no,26,16.2,0.3,-0.92,Dropout
single,1,Management (evening attendance),1,1,1,100,no,male,no,34,9.4,-0.8,-3.12,Graduate
single,2,Tourism,1,4,19,114.8,no,male,no,18,12.7,3.7,-1.7,Dropout
single,1,Animation and Multimedia Design,1,3,29,111.9,no,male,no,18,9.4,-0.8,-3.12,Dropout
single,3,Informatics Engineering,1,1,19,125.4,no,male,yes,18,8.9,1.4,3.51,Dropout
single,1,Agronomy,39,37,37,140,no,male,no,20,12.4,0.5,1.79,Dropout
single,1,Communication Design,39,1,19,140,no,male,no,25,16.2,0.3,-0.92,Graduate
single,1,Equinculture,1,2,1,127.8,no,male,no,18,11.1,0.6,2.02,Dropout
single,1,Agronomy,1,19,37,131.6,no,male,no,19,15.5,2.8,-4.06,Graduate
single,1,Animation and Multimedia Design,1,1,1,119.4,no,male,no,20,10.8,1.4,1.74,Dropout
single,2,Social Service,1,19,37,129.9,no,male,yes,20,10.8,1.4,1.74,Graduate
single,1,Informatics Engineering,1,3,1,114,no,male,no,20,7.6,2.6,0.32,Enrolled
single,2,Management,1,1,37,113.4,no,male,yes,19,11.1,0.6,2.02,Dropout
single,1,Management,1,1,19,117.8,no,male,no,20,8.9,1.4,3.51,Enrolled
single,6,Nursing,1,1,1,114.3,no,male,no,18,11.1,0.6,2.02,Enrolled
single,1,Advertising and Marketing Management,1,2,38,129.7,no,male,no,19,16.2,0.3,-0.92,Enrolled
single,1,Management,1,37,37,112,no,male,no,20,9.4,-0.8,-3.12,Dropout
single,1,Advertising and Marketing Management,1,38,37,140,no,male,no,24,15.5,2.8,-4.06,Dropout
single,1,Agronomy,39,38,38,150,no,male,no,20,16.2,0.3,-0.92,Graduate
single,3,Advertising and Marketing Management,1,3,19,122.4,no,male,no,19,9.4,-0.8,-3.12,Enrolled
single,1,Informatics Engineering,1,1,19,150,no,male,no,23,8.9,1.4,3.51,Dropout
single,2,Tourism,1,19,19,135,no,male,no,20,7.6,2.6,0.32,Enrolled
single,4,Social Service (evening attendance),1,34,34,116.2,no,male,no,21,9.4,-0.8,-3.12,Graduate
single,2,Informatics Engineering,1,10,12,120.4,no,male,no,20,10.8,1.4,1.74,Dropout
married,5,Informatics Engineering,1,37,38,122.9,no,male,no,21,7.6,2.6,0.32,Enrolled
single,1,Journalism and Communication,1,1,19,155,no,male,yes,18,11.1,0.6,2.02,Graduate
single,3,Tourism,1,1,1,123.4,no,male,no,18,11.1,0.6,2.02,Graduate
single,1,Management,1,3,38,124.2,no,male,no,18,13.9,-0.3,0.79,Enrolled
single,1,Agronomy,39,3,3,130,no,male,no,20,15.5,2.8,-4.06,Enrolled
single,1,Journalism and Communication,1,19,38,126.2,no,male,yes,18,16.2,0.3,-0.92,Graduate
single,1,Journalism and Communication,1,37,37,120.5,no,male,no,19,9.4,-0.8,-3.12,Dropout
single,1,Informatics Engineering,1,1,3,123.7,no,male,no,20,10.8,1.4,1.74,Enrolled
single,1,Equinculture,1,19,38,122.5,no,male,no,19,9.4,-0.8,-3.12,Graduate
single,1,Management (evening attendance),1,37,37,139.2,no,male,no,33,12.7,3.7,-1.7,Dropout
single,1,Animation and Multimedia Design,1,2,1,131.2,no,male,no,21,8.9,1.4,3.51,Graduate
married,1,Agronomy,1,1,19,120,no,male,no,25,15.5,2.8,-4.06,Dropout
single,1,Veterinary Nursing,1,1,1,116.7,no,male,yes,20,12.4,0.5,1.79,Dropout
single,1,Veterinary Nursing,42,1,1,150,no,male,yes,22,8.9,1.4,3.51,Dropout
divorced,1,Journalism and Communication,19,37,37,117.5,no,female,no,39,10.8,1.4,1.74,Graduate
single,2,Advertising and Marketing Management,1,3,1,137.6,no,male,yes,21,8.9,1.4,3.51,Graduate
single,1,Tourism,1,1,1,124.3,no,female,yes,19,16.2,0.3,-0.92,Graduate
single,1,Nursing,19,37,37,116,no,female,yes,26,7.6,2.6,0.32,Graduate
single,2,Social Service,1,19,1,121.4,no,female,yes,19,15.5,2.8,-4.06,Graduate
single,1,Veterinary Nursing,42,1,3,142.8,no,female,yes,20,8.9,1.4,3.51,Graduate
single,1,Advertising and Marketing Management,1,1,37,96,no,female,yes,25,15.5,2.8,-4.06,Enrolled
single,1,Social Service (evening attendance),1,19,37,125,no,male,no,24,16.2,0.3,-0.92,Dropout
single,6,Informatics Engineering,1,19,19,126.1,no,male,no,20,7.6,2.6,0.32,Graduate
married,1,Agronomy,1,37,37,155.8,no,male,no,29,13.9,-0.3,0.79,Graduate
single,1,Journalism and Communication,1,1,3,116,no,male,no,20,16.2,0.3,-0.92,Graduate
single,1,Equinculture,39,3,4,110,no,male,no,20,13.9,-0.3,0.79,Dropout
single,1,Advertising and Marketing Management,19,19,1,97.2,no,male,yes,24,11.1,0.6,2.02,Graduate
single,1,Nursing,19,1,3,100,no,male,no,24,16.2,0.3,-0.92,Dropout
single,1,Informatics Engineering,40,3,1,140,no,male,no,23,11.1,0.6,2.02,Graduate
single,1,Oral Hygiene,1,1,37,128,no,male,no,20,15.5,2.8,-4.06,Graduate
single,2,Advertising and Marketing Management,1,1,1,115.3,no,male,no,19,15.5,2.8,-4.06,Graduate
divorced,1,Agronomy,1,37,37,150,no,male,no,28,11.1,0.6,2.02,Enrolled
single,1,Agronomy,39,1,38,160,no,male,yes,20,13.9,-0.3,0.79,Graduate
single,1,Communication Design,1,38,37,133.1,no,male,no,18,8.9,1.4,3.51,Graduate
single,1,Advertising and Marketing Management,1,1,1,119,no,male,no,20,10.8,1.4,1.74,Dropout
married,1,Management (evening attendance),1,37,19,156,no,male,no,33,10.8,1.4,1.74,Graduate
married,1,Nursing,1,37,37,163.7,no,female,no,35,12.4,0.5,1.79,Enrolled
single,1,Nursing,40,37,37,130,no,female,no,27,12.7,3.7,-1.7,Enrolled
single,5,Journalism and Communication,1,38,38,123.1,no,female,no,19,9.4,-0.8,-3.12,Dropout
single,1,Management (evening attendance),1,37,19,160,no,female,yes,31,15.5,2.8,-4.06,Enrolled
single,1,Animation and Multimedia Design,1,19,37,136.1,no,male,no,19,9.4,-0.8,-3.12,Graduate
single,1,Communication Design,1,19,37,132.7,no,male,no,22,15.5,2.8,-4.06,Graduate
single,1,Nursing,1,1,1,128.2,no,female,no,39,12.7,3.7,-1.7,Dropout
single,1,Tourism,1,1,1,126.7,no,male,no,22,12.4,0.5,1.79,Dropout
married,1,Management (evening attendance),1,37,19,150,no,male,no,47,9.4,-0.8,-3.12,Enrolled
single,1,Animation and Multimedia Design,1,19,37,156.3,no,male,yes,19,11.1,0.6,2.02,Graduate
single,1,Tourism,1,3,1,116.1,no,female,no,19,12.4,0.5,1.79,Graduate
single,1,Nursing,1,19,37,123.8,no,female,no,19,15.5,2.8,-4.06,Dropout
single,1,Animation and Multimedia Design,1,19,37,153,no,female,yes,21,11.1,0.6,2.02,Graduate
single,1,Nursing,5,19,1,140,no,female,no,39,12.4,0.5,1.79,Dropout
single,1,Animation and Multimedia Design,1,19,1,131.9,no,male,no,19,8.9,1.4,3.51,Graduate
single,1,Animation and Multimedia Design,1,37,19,141.4,no,male,yes,20,13.9,-0.3,0.79,Enrolled
single,1,Management,12,1,1,140,no,male,no,24,12.7,3.7,-1.7,Dropout
single,1,Management (evening attendance),1,19,19,115,no,male,no,27,12.7,3.7,-1.7,Dropout
married,1,Management (evening attendance),1,37,37,168,no,male,no,29,11.1,0.6,2.02,Graduate
single,1,Veterinary Nursing,1,19,1,101.3,no,male,no,20,12.4,0.5,1.79,Dropout
single,1,Advertising and Marketing Management,1,19,1,122.6,no,male,no,21,9.4,-0.8,-3.12,Dropout
single,1,Animation and Multimedia Design,1,3,2,141.7,no,male,no,18,7.6,2.6,0.32,Enrolled
single,1,Nursing,1,1,1,132.3,no,male,no,19,12.7,3.7,-1.7,Graduate
single,1,Journalism and Communication,1,1,1,111.7,no,male,no,19,15.5,2.8,-4.06,Dropout
single,1,Informatics Engineering,1,37,37,98.7,no,male,yes,28,12.4,0.5,1.79,Graduate
single,1,Tourism,1,19,1,140,no,female,no,21,13.9,-0.3,0.79,Graduate
single,1,Nursing,1,3,3,140,no,female,no,23,12.7,3.7,-1.7,Dropout
divorced,1,Agronomy,1,19,19,100.7,no,female,no,39,15.5,2.8,-4.06,Enrolled
single,3,Nursing,1,38,1,133.8,no,female,no,18,7.6,2.6,0.32,Graduate
married,1,Journalism and Communication,1,37,37,100,no,female,no,59,11.1,0.6,2.02,Graduate
single,1,Informatics Engineering,4,4,3,180,no,male,no,30,13.9,-0.3,0.79,Enrolled
single,1,Veterinary Nursing,1,1,38,130.8,no,female,no,18,12.7,3.7,-1.7,Graduate
married,1,Management (evening attendance),39,37,37,140,no,female,no,41,9.4,-0.8,-3.12,Enrolled
single,1,Nursing,1,37,19,106.2,no,female,no,27,11.1,0.6,2.02,Dropout
single,1,Social Service,1,38,19,125.6,no,female,yes,18,9.4,-0.8,-3.12,Graduate
single,5,Basic Education,1,38,19,117.5,no,female,no,20,10.8,1.4,1.74,Dropout
married,1,Informatics Engineering,3,37,37,122.5,no,female,no,32,12.7,3.7,-1.7,Dropout
single,1,Management,1,38,37,132.9,no,female,no,19,9.4,-0.8,-3.12,Dropout
married,1,Basic Education,12,37,37,103,no,female,no,41,16.2,0.3,-0.92,Dropout
divorced,5,Social Service (evening attendance),1,19,19,107,no,female,no,38,10.8,1.4,1.74,Dropout
single,1,Equinculture,2,42,1,100,no,male,no,35,8.9,1.4,3.51,Dropout
single,1,Social Service (evening attendance),1,34,34,100,no,female,no,27,7.6,2.6,0.32,Dropout
single,1,Communication Design,1,1,37,131.3,no,female,no,19,7.6,2.6,0.32,Graduate
single,1,Journalism and Communication,1,19,37,122.2,no,female,no,18,11.1,0.6,2.02,Enrolled
married,1,Management (evening attendance),9,34,34,118.4,no,female,no,39,7.6,2.6,0.32,Dropout
married,1,Tourism,2,37,37,100,no,female,no,37,10.8,1.4,1.74,Dropout
facto union,1,Nursing,1,38,38,110,no,female,no,37,12.7,3.7,-1.7,Dropout
married,1,Social Service (evening attendance),1,34,34,100,no,female,yes,35,9.4,-0.8,-3.12,Graduate
single,1,Management,1,37,37,106.2,no,female,no,49,12.7,3.7,-1.7,Graduate
single,1,Management,40,37,37,110,no,female,no,52,13.9,-0.3,0.79,Graduate
single,2,Veterinary Nursing,1,1,38,122.3,no,female,no,18,9.4,-0.8,-3.12,Graduate
single,1,Social Service (evening attendance),1,37,37,112.5,no,female,yes,30,10.8,1.4,1.74,Graduate
single,2,Nursing,1,1,19,98.1,no,female,no,21,11.1,0.6,2.02,Graduate
single,1,Informatics Engineering,1,37,19,140.2,no,male,no,20,9.4,-0.8,-3.12,Dropout
single,1,Management,1,1,38,143.6,no,male,no,18,7.6,2.6,0.32,Enrolled
single,1,Animation and Multimedia Design,1,37,37,134.6,no,male,no,19,7.6,2.6,0.32,Dropout
single,3,Nursing,1,3,19,126.8,no,male,no,18,9.4,-0.8,-3.12,Graduate
single,1,Biofuel Production Technologies,1,2,3,100,no,male,no,20,8.9,1.4,3.51,Enrolled
single,1,Equinculture,1,38,19,130,no,female,no,21,12.4,0.5,1.79,Enrolled
single,4,Management,1,1,1,113.6,no,female,yes,22,11.1,0.6,2.02,Graduate
single,1,Equinculture,39,19,19,140,no,female,no,20,12.4,0.5,1.79,Enrolled
single,4,Veterinary Nursing,1,37,1,106,no,female,no,20,13.9,-0.3,0.79,Enrolled
single,6,Social Service,1,1,19,126.6,no,female,yes,19,12.7,3.7,-1.7,Graduate
single,5,Nursing,1,19,38,130.7,no,female,yes,18,13.9,-0.3,0.79,Graduate
single,2,Management,1,1,19,105.9,no,male,no,21,11.1,0.6,2.02,Graduate
single,1,Oral Hygiene,1,19,1,137,no,female,no,19,8.9,1.4,3.51,Enrolled
single,1,Equinculture,1,37,37,100,no,female,no,37,13.9,-0.3,0.79,Dropout
married,1,Social Service (evening attendance),1,37,37,114.4,no,female,no,45,7.6,2.6,0.32,Enrolled
single,1,Agronomy,19,37,37,120,no,male,no,38,16.2,0.3,-0.92,Dropout
legally separated,1,Management (evening attendance),12,37,37,119,no,male,no,55,7.6,2.6,0.32,Dropout
facto union,1,Agronomy,1,37,37,110,no,female,no,28,13.9,-0.3,0.79,Dropout
facto union,1,Management (evening attendance),2,37,37,120,no,female,no,46,8.9,1.4,3.51,Graduate
single,4,Animation and Multimedia Design,1,19,19,119.8,yes,female,no,22,16.2,0.3,-0.92,Graduate
married,2,Advertising and Marketing Management,19,37,37,135.6,no,female,no,46,12.4,0.5,1.79,Dropout
single,1,Management (evening attendance),1,19,37,120.7,no,female,no,28,7.6,2.6,0.32,Enrolled
single,3,Veterinary Nursing,1,37,19,136.3,no,female,no,18,7.6,2.6,0.32,Dropout
single,1,Animation and Multimedia Design,1,38,37,164.3,no,male,yes,18,10.8,1.4,1.74,Enrolled
single,1,Journalism and Communication,1,37,37,149.2,no,male,yes,21,12.7,3.7,-1.7,Graduate
single,2,Communication Design,1,1,3,122.5,no,female,no,18,7.6,2.6,0.32,Enrolled
single,1,Management (evening attendance),1,19,37,100,no,female,no,34,13.9,-0.3,0.79,Dropout
single,1,Basic Education,1,37,38,125,no,female,yes,21,10.8,1.4,1.74,Dropout
single,1,Journalism and Communication,1,37,19,131,no,female,yes,18,15.5,2.8,-4.06,Graduate
single,1,Animation and Multimedia Design,1,29,38,122,no,male,no,20,7.6,2.6,0.32,Graduate
single,1,Management,1,38,37,131.3,no,female,no,18,9.4,-0.8,-3.12,Enrolled
single,2,Informatics Engineering,1,1,2,117,no,male,no,21,12.4,0.5,1.79,Enrolled
single,1,Tourism,1,37,37,118,no,male,no,19,10.8,1.4,1.74,Dropout
single,2,Social Service (evening attendance),1,1,19,126,no,male,no,22,7.6,2.6,0.32,Graduate
single,1,Agronomy,39,1,19,120,no,male,no,23,15.5,2.8,-4.06,Dropout
single,4,Animation and Multimedia Design,1,3,1,155.6,no,male,no,19,9.4,-0.8,-3.12,Dropout
single,4,Management,1,19,38,122.8,no,male,no,18,10.8,1.4,1.74,Enrolled
single,3,Animation and Multimedia Design,1,38,37,127.3,no,male,yes,19,9.4,-0.8,-3.12,Dropout
single,1,Management,1,1,38,118.4,no,male,no,19,12.4,0.5,1.79,Enrolled
single,1,Advertising and Marketing Management,1,1,37,128.1,no,male,no,19,7.6,2.6,0.32,Enrolled
single,2,Nursing,1,37,37,99,no,male,no,22,16.2,0.3,-0.92,Enrolled
single,1,Journalism and Communication,1,19,1,161.2,no,male,yes,18,13.9,-0.3,0.79,Graduate
single,1,Social Service,1,37,37,140.9,no,male,no,18,9.4,-0.8,-3.12,Dropout
single,1,Journalism and Communication,1,38,38,111.1,no,male,no,19,16.2,0.3,-0.92,Dropout
single,4,Animation and Multimedia Design,1,1,1,149.9,no,male,no,18,11.1,0.6,2.02,Graduate
single,6,Advertising and Marketing Management,1,1,19,111.3,no,male,no,21,15.5,2.8,-4.06,Enrolled
single,2,Tourism,1,1,19,121.5,no,male,no,18,9.4,-0.8,-3.12,Enrolled
single,1,Agronomy,39,19,38,120,no,male,no,19,12.4,0.5,1.79,Graduate
single,1,Agronomy,19,1,19,120,no,male,no,27,8.9,1.4,3.51,Dropout
single,1,Agronomy,42,38,38,130,no,male,no,20,8.9,1.4,3.51,Enrolled
single,5,Tourism,1,3,19,98.9,no,male,no,20,12.4,0.5,1.79,Graduate
single,6,Nursing,1,4,3,136.3,no,male,no,18,9.4,-0.8,-3.12,Graduate
single,1,Journalism and Communication,1,38,19,125.2,no,male,no,18,12.4,0.5,1.79,Enrolled
single,2,Communication Design,1,38,19,130,no,male,no,18,8.9,1.4,3.51,Graduate
single,1,Management,1,1,38,141.5,no,male,no,18,9.4,-0.8,-3.12,Dropout
single,5,Veterinary Nursing,1,19,37,123.9,no,male,no,18,9.4,-0.8,-3.12,Enrolled
single,2,Nursing,1,19,19,114.5,no,female,no,18,16.2,0.3,-0.92,Graduate
single,1,Social Service (evening attendance),15,34,34,100,no,female,no,37,9.4,-0.8,-3.12,Dropout
married,1,Social Service (evening attendance),1,38,37,110.5,no,female,yes,36,10.8,1.4,1.74,Graduate
married,1,Veterinary Nursing,19,19,19,101,no,female,no,26,15.5,2.8,-4.06,Dropout
single,1,Veterinary Nursing,1,37,38,121,no,female,no,19,7.6,2.6,0.32,Graduate
single,1,Social Service (evening attendance),1,37,1,95,no,female,no,24,15.5,2.8,-4.06,Dropout
single,2,Journalism and Communication,1,19,1,126.9,no,female,yes,19,11.1,0.6,2.02,Dropout
single,1,Advertising and Marketing Management,1,1,1,116.3,no,female,yes,20,12.7,3.7,-1.7,Graduate
single,1,Advertising and Marketing Management,1,19,3,120,no,female,no,19,11.1,0.6,2.02,Graduate
single,1,Veterinary Nursing,1,38,37,123.6,no,female,no,21,10.8,1.4,1.74,Graduate
married,1,Oral Hygiene,1,37,37,150,no,female,no,50,12.7,3.7,-1.7,Dropout
married,1,Oral Hygiene,1,37,37,120,no,female,no,47,12.7,3.7,-1.7,Dropout
single,1,Basic Education,1,1,19,111.3,no,female,no,24,16.2,0.3,-0.92,Dropout
single,1,Management (evening attendance),1,37,37,150,no,female,no,48,15.5,2.8,-4.06,Dropout
single,1,Veterinary Nursing,1,37,2,123.2,no,female,yes,18,12.4,0.5,1.79,Graduate
single,1,Management (evening attendance),39,37,37,130,no,male,no,32,9.4,-0.8,-3.12,Dropout
single,1,Advertising and Marketing Management,1,19,3,137.9,no,male,no,20,7.6,2.6,0.32,Dropout
